Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
699	10.0000	0.9353	0.9127
700	11.0000	1.0288	1.0040
701	11.0000	1.0288	1.0040
702	14.0000	1.3094	1.2778
703	10.0000	0.9353	0.9127
704	10.0000	0.9353	0.9127
705	12.0000	1.1223	1.0953
706	14.0000	1.3094	1.2778
707	10.0000	0.9353	0.9127
708	12.0000	1.1223	1.0953
709	13.0000	1.2159	1.1866
710	14.0000	1.3094	1.2778
711	11.0000	1.0288	1.0040
712	11.0000	1.0288	1.0040
713	12.0000	1.1223	1.0953
714	8.0000	0.7482	0.7302
715	13.0000	1.2159	1.1866
716	8.0000	0.7482	0.7302
717	12.0000	1.1223	1.0953
718	14.0000	1.3094	1.2778
719	14.0000	1.3094	1.2778
720	9.0000	0.8418	0.8215
721	13.0000	1.2159	1.1866
722	13.0000	1.2159	1.1866
723	13.0000	1.2159	1.1866
724	8.0000	0.7482	0.7302
725	12.0000	1.1223	1.0953
726	6.0000	0.5612	0.5476
727	12.0000	1.1223	1.0953
728	12.0000	1.1223	1.0953
729	8.0000	0.7482	0.7302
730	8.0000	0.7482	0.7302
731	12.0000	1.1223	1.0953
732	12.0000	1.1223	1.0953
733	8.0000	0.7482	0.7302
734	12.0000	1.1223	1.0953
735	12.0000	1.1223	1.0953
736	14.0000	1.3094	1.2778
737	10.0000	0.9353	0.9127
738	7.0000	0.6547	0.6389
739	12.0000	1.1223	1.0953
740	12.0000	1.1223	1.0953
741	8.0000	0.7482	0.7302
742	11.0000	1.0288	1.0040
743	12.0000	1.1223	1.0953
744	12.0000	1.1223	1.0953
745	10.0000	0.9353	0.9127
746	12.0000	1.1223	1.0953
747	11.0000	1.0288	1.0040
748	12.0000	1.1223	1.0953
749	10.0000	0.9353	0.9127
750	14.0000	1.3094	1.2778
751	10.0000	0.9353	0.9127
752	12.0000	1.1223	1.0953
753	10.0000	0.9353	0.9127
754	14.0000	1.3094	1.2778
755	10.0000	0.9353	0.9127
756	12.0000	1.1223	1.0953
757	8.0000	0.7482	0.7302
758	13.0000	1.2159	1.1866
759	12.0000	1.1223	1.0953
760	14.0000	1.3094	1.2778
761	12.0000	1.1223	1.0953
762	10.0000	0.9353	0.9127
763	12.0000	1.1223	1.0953
764	8.0000	0.7482	0.7302
765	12.0000	1.1223	1.0953
766	14.0000	1.3094	1.2778
767	14.0000	1.3094	1.2778
768	8.0000	0.7482	0.7302
769	12.0000	1.1223	1.0953
770	10.0000	0.9353	0.9127
771	12.0000	1.1223	1.0953
772	8.0000	0.7482	0.7302
773	14.0000	1.3094	1.2778
774	10.0000	0.9353	0.9127
775	8.0000	0.7482	0.7302
776	12.0000	1.1223	1.0953
777	10.0000	0.9353	0.9127
778	14.0000	1.3094	1.2778
779	16.0000	1.4964	1.4604
780	13.0000	1.2159	1.1866
781	10.0000	0.9353	0.9127
782	12.0000	1.1223	1.0953
783	14.0000	1.3094	1.2778
784	11.0000	1.0288	1.0040
785	13.0000	1.2159	1.1866
786	10.0000	0.9353	0.9127
787	10.0000	0.9353	0.9127
788	11.0000	1.0288	1.0040
789	13.0000	1.2159	1.1866
790	10.0000	0.9353	0.9127
