OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Vertebrate_mean	Invertebrate_mean
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Aminiphilaceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__HA73	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Pyramidobacter	2.52325581395	0.112178757284	0.179852717845	1.0	2.51958981078e-05	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;Other	2.52325581395	0.112178757284	0.179852717845	1.0	6.17673364442e-07	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes	2.52325581395	0.112178757284	0.179852717845	1.0	4.11782242961e-07	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;Other;Other;Other	2.52325581395	0.112178757284	0.179852717845	1.0	1.2818558812e-07	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Candidatus Phytoplasma	2.52325581395	0.112178757284	0.179852717845	1.0	6.409279406e-08	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	5.12709381966e-07	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma	2.52325581395	0.112178757284	0.179852717845	1.0	1.75515577007e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;Other;Other;Other	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Puniceicoccus	2.52325581395	0.112178757284	0.179852717845	1.0	2.05891121481e-07	0.0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.85798779921e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Verrucomicrobium	2.52325581395	0.112178757284	0.179852717845	1.0	1.23865853281e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__LD19;g__	2.52325581395	0.112178757284	0.179852717845	1.0	3.97929809957e-07	0.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__R4-41B;g__	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__01D2Z36;g__	2.52325581395	0.112178757284	0.179852717845	1.0	6.409279406e-08	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];Other	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__DA101	2.52325581395	0.112178757284	0.179852717845	1.0	2.84137646505e-07	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae;g__B-42	2.52325581395	0.112178757284	0.179852717845	1.0	2.47731706562e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__	2.50929349484	0.113176660693	0.181183407845	1.0	2.01675740277e-05	4.836944346e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	2.48604386454	0.114860119214	0.183606027603	1.0	6.09140559011e-05	2.94287074038e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Thauera	2.47093187021	0.115969151063	0.185104606504	1.0	5.40886410389e-05	1.24699789453e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;Other	2.42966442251	0.119058383383	0.187076680095	1.0	1.81984575583e-06	1.71291604307e-06
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__	2.42966442251	0.119058383383	0.187076680095	1.0	2.49949980782e-06	3.07331179917e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteibacter	2.42966442251	0.119058383383	0.187076680095	1.0	2.14642044188e-06	1.36088287791e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Mycetocola	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	1.14851414696e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Actinomycetospora	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	2.50002128864e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Pontibacter	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	1.26342366159e-05
k__Bacteria;p__Chlorobi;c__BSV26;o__C20;f__;g__	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	5.6058286432e-05
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Gomphosphaeriaceae;g__	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	0.000129781108725
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb;f__;g__	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	2.25642189331e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megamonas	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	2.12700425573e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__;g__	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	6.79015281951e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseomonas	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	2.10889971231e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	3.30018765393e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Halorhodospira	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	2.35340020232e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Rickettsiella	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	1.55484871593e-05
k__Bacteria;p__TM7;c__;o__;f__;g__	2.41759841354	0.119978742007	0.187076680095	1.0	0.0	5.5214681926e-05
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__;g__	2.41442767295	0.120221901193	0.187185326677	1.0	4.95463413124e-06	1.35435803836e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus	2.39040519149	0.122081982075	0.189807577318	1.0	0.000126451931992	1.56249964387e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Helcococcus	2.24196262071	0.134310409433	0.208519326299	1.0	1.1683366623e-06	6.08978794156e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;Other;Other	2.17746907585	0.140044595872	0.217109366302	1.0	3.68335168725e-06	5.9347004905e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Demequina	2.1525126163	0.142336784971	0.218776910233	1.0	7.52383859236e-07	4.73941885246e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Tessaracoccus	2.1525126163	0.142336784971	0.218776910233	1.0	7.69806038252e-06	9.39509669903e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylopila	2.1525126163	0.142336784971	0.218776910233	1.0	1.97147386892e-07	2.69543474218e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Tolumonas	2.1525126163	0.142336784971	0.218776910233	1.0	7.97093588452e-07	7.85460189343e-07
k__Bacteria;p__TM7;c__TM7-3;Other;Other;Other	2.1525126163	0.142336784971	0.218776910233	1.0	1.97147386892e-07	5.9347004905e-07
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus	2.1525126163	0.142336784971	0.218776910233	1.0	1.00421867847e-06	2.2490458423e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;Other	2.1473522106	0.142815999446	0.219201228168	1.0	1.33054592832e-07	1.89694704137e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	2.11374317532	0.145981855856	0.223742077371	1.0	0.00194677705824	0.000384770279979
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Fluviicola	2.10524445332	0.146794882272	0.224669046769	1.0	0.000890592037283	0.000320127184352
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium	2.08552629326	0.148700966056	0.22726394104	1.0	1.97345500122e-06	5.85603915781e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__oc28;g__	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	1.57025845813e-05
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	1.0570680535e-05
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	9.85898260617e-06
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88;f__;g__	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	5.71001506205e-05
k__Bacteria;p__FCPU426;c__;o__;f__;g__	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	3.26735674284e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__Fusibacter	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	1.49214896473e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;Other;Other;Other	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	6.98888264246e-05
k__Bacteria;p__Proteobacteria;c__;o__;f__;g__	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	4.14517887797e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	1.78542496821e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Giesbergeria	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	5.12434360484e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Polynucleobacter	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	7.53504100409e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Methyloversatilis	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	8.58221985281e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfohalobiaceae;g__	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	1.37451774497e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfurimonas	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	5.90713903025e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	8.18825060086e-06
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__TG5	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	3.70835106316e-05
k__Bacteria;p__TM7;c__SC3;o__;f__;g__	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	4.11688756223e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera	2.00798712604	0.156472804665	0.233196348389	1.0	0.0	1.02503020806e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	1.94346844527	0.163292430111	0.243024182192	1.0	0.00130289238524	0.000215274955821
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__	1.90360237997	0.167675651778	0.249203895687	1.0	5.0172070981e-05	9.17402656105e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__	1.82110424804	0.177181891296	0.262970097261	1.0	1.59982957171e-05	0.000162705274965
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;Other	1.79936751632	0.179788977882	0.266472949361	1.0	2.21228241633e-05	7.29170859738e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__	1.77781704522	0.182417609334	0.269998080208	1.0	2.16383146175e-06	8.36346850843e-05
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__;g__	1.76913982443	0.183488568368	0.270921758481	1.0	5.60721248276e-07	8.0249507698e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	1.7686935762	0.183543841937	0.270921758481	1.0	6.409279406e-08	7.09801836855e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;Other	1.75621605905	0.185097191601	0.2728413521	1.0	4.2839431812e-07	3.69133211005e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes	1.68524220633	0.194229340356	0.285911948492	1.0	7.50038949038e-06	5.96489985399e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__	1.68053687324	0.194853129968	0.286439410403	1.0	0.000129824426606	5.27408515149e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	9.27843488116e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Actinotalea	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	1.19655525658e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Geodermatophilus	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	2.45663408889e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Phycicoccus	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	3.09702194806e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Candidatus Rhodoluna	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	2.02834650401e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	8.58196223689e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Yaniellaceae;g__Yaniella	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	4.26265548871e-06
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__;g__	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	3.3368506847e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;Other;Other	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	7.48888347144e-06
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Cyanobacteriaceae;Other	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	6.19561053318e-06
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Leptolyngbya	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	1.23669140955e-05
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__;f__;g__	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	4.169003757e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	5.54963216329e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Planifilum	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	2.06189786637e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Gallicola	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	3.1534106499e-05
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	3.69228704875e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythromicrobium	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	2.04539005255e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__C39	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	1.0489087741e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Desulfobacca	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	3.34212839283e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfuricurvum	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	3.1047865936e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Pasteurella	1.60107064706	0.205751550418	0.294047580002	1.0	0.0	4.57076456412e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__ph2	1.54625599514	0.21368900959	0.304622381491	1.0	8.40570666947e-07	2.06318949097e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__	1.54607637874	0.213715609628	0.304622381491	1.0	3.77394554499e-05	0.000160554534401
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075;g__	1.47752551906	0.224162079472	0.319033307086	1.0	1.74850614778e-06	6.7618222643e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;Other	1.47401688646	0.224712987382	0.319033307086	1.0	7.67214292709e-07	6.88407521931e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__	1.47401688646	0.224712987382	0.319033307086	1.0	7.23262784968e-07	0.000178415801188
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus Solibacter	1.46303410945	0.226447978572	0.321074072114	1.0	3.7970357859e-06	8.91744376402e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	1.40938223148	0.235158973389	0.332355992369	1.0	0.00144259334913	0.000281214239322
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other;Other	1.40586358012	0.23574427798	0.332355992369	1.0	4.03532302688e-06	3.25011389171e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Steroidobacter	1.40281706855	0.236252470483	0.332355992369	1.0	1.2818558812e-07	2.01191351811e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Lampropedia	1.40281357016	0.236253054816	0.332355992369	1.0	1.28518295436e-06	2.02647761116e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__KD1-23	1.40281357016	0.236253054816	0.332355992369	1.0	6.409279406e-08	0.000112258433003
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__	1.40281357016	0.236253054816	0.332355992369	1.0	2.66109185663e-07	2.23687313978e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;Other	1.33889712031	0.247228556928	0.346382694711	1.0	6.32001861385e-07	5.26222185566e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Salinispora	1.33889712031	0.247228556928	0.346382694711	1.0	1.07334727643e-06	5.21295600515e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter	1.33889712031	0.247228556928	0.346382694711	1.0	1.06783911383e-06	2.37720229651e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;Other	1.33731555364	0.247507931067	0.346382694711	1.0	0.000234466737463	5.82578792187e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Pelosinus	1.33170489992	0.248502140687	0.347323587825	1.0	2.50204562675e-06	0.000205109256353
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	1.31459300654	0.251564747294	0.351149239754	1.0	0.00109798171006	8.01613164098e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter	1.29852506907	0.254482812537	0.3547635074	1.0	9.85829208242e-06	5.0710104266e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;Other	1.2792244132	0.258043292341	0.359262854756	1.0	4.54151182099e-06	3.2914327215e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;Other	1.27072380963	0.259630937626	0.361007450642	1.0	2.67259854331e-05	4.03051351288e-05
k__Bacteria;p__Chlorobi;c__OPB56;o__;f__;g__	1.22324438744	0.268724878178	0.363589728268	1.0	1.97147386892e-07	3.96327303545e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;Other	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	1.34674525707e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	3.98536531235e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;Other	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	2.51974144241e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;g__	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	9.91413987291e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	8.39818718997e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Serinicoccus	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	1.25698525805e-06
